"imputed_semantic_domain","l1","l2","Unnamed..0","overlap","p","rho","cult.dist"
"Basic actions and technology","fr","ja",105673.795455,5.81818181818,0.363050725484,0.292042105763,0.559583333333333
"Basic actions and technology","fr","ka",106337.516129,7.58064516129,0.423097084313,0.1413982733,NA
"Basic actions and technology","fr","kk",107103.159091,7.75,0.350770195598,0.215530984205,0.69375
"Basic actions and technology","fr","pt",107948.661017,12.7966101695,0.280412492314,0.413392866529,NA
"Basic actions and technology","fr","ro",108783.767857,9.57142857143,0.324684737476,0.366303916601,NA
"Basic actions and technology","he","be",109492.53125,8.1875,0.339424239842,0.281450618911,0.609583333333333
"Basic actions and technology","he","es",110223.541667,7.60416666667,0.322388423216,0.204545434956,0.5
"Basic actions and technology","hi","be",110918.846154,7.42307692308,0.368357246394,0.187539678162,NA
"Basic actions and technology","hi","bg",111536.666667,8.16666666667,0.328088267245,0.513321699322,NA
"Basic actions and technology","hi","ca",112260.444444,7.41666666667,0.395337200494,0.161070481214,NA
"Basic actions and technology","hi","cs",112940.655172,7.86206896552,0.317213434209,0.246921991935,NA
"Basic actions and technology","hi","da",113663.325,7.85,0.405691387574,0.253744646663,NA
"Basic actions and technology","hi","de",114396.974359,8.17948717949,0.41355284348,0.312421938062,NA
"Basic actions and technology","hi","en",115181.636364,7.27272727273,0.283980493582,0.0964282479846,NA
"Basic actions and technology","hi","es",115928.875,8.3,0.374319903714,0.255952909115,NA
"Basic actions and technology","hi","eu",116639.764706,6.97058823529,0.352329361928,0.341634712645,NA
"Basic actions and technology","hi","fr",117340.810811,8.08108108108,0.400082289582,0.25937474562,NA
"Basic actions and technology","hi","he",118001.742857,6.51428571429,0.350356925869,0.294349945612,NA
"Basic actions and technology","hi","hr",118701.785714,7.07142857143,0.381069655739,0.2866573046,NA
"Basic actions and technology","hi","hy",119376.5,7.34210526316,0.43345553696,0.146635634887,NA
"Basic actions and technology","hi","it",120029.354839,8.12903225806,0.335823754468,0.342909697412,NA
"Basic actions and technology","hi","ja",120679.9375,6,0.377049860544,0.0559293464578,NA
"Basic actions and technology","hi","ka",121295.259259,7,0.336572515057,0.20787818719,NA
"Basic actions and technology","hi","kk",121985.5625,6.53125,0.388571495856,0.309095716856,NA
"Basic actions and technology","hi","la",122648.566667,5.9,0.438405570757,0.301329551592,NA
"Basic actions and technology","hi","lt",123322.868421,7.84210526316,0.396047284567,0.182659412306,NA
"Basic actions and technology","hi","nl",124056.842105,8.23684210526,0.357177349932,0.189173536349,NA
"Basic actions and technology","hi","no",124782.166667,7.47222222222,0.376919424086,0.230211828888,NA
"Basic actions and technology","hi","pl",125465.21875,7.75,0.286154478704,0.23563495656,NA
"Basic actions and technology","hi","pt",126184.25,7.825,0.377321828073,0.349951930042,NA
"Basic actions and technology","hi","ro",126897.111111,6.77777777778,0.29245486679,0.129073354937,NA
"Basic actions and technology","hi","ru",127614.677419,9.09677419355,0.412043384749,0.218427602795,NA
"Basic actions and technology","hi","sk",128258.137931,7.03448275862,0.278331776234,0.373571840542,NA
"Basic actions and technology","hr","be",128995.689655,11,0.357098427401,0.321532416937,NA
"Basic actions and technology","hr","ca",129717.461538,9,0.303937244505,0.270925398109,NA
"Basic actions and technology","hr","cs",130435.833333,11.4444444444,0.359647145651,0.241298198883,NA
"Basic actions and technology","hr","da",131204.357143,8.59523809524,0.337001795688,0.259321153508,NA
"Basic actions and technology","hr","de",131975.928571,9.59523809524,0.416296737638,0.144517892364,NA
"Basic actions and technology","hr","en",132749.025641,7.89743589744,0.257734417935,0.214073857204,NA
"Basic actions and technology","hr","es",133501.571429,10,0.399021515596,0.261553757519,NA
"Basic actions and technology","hr","eu",134226.657895,7.5,0.383788069333,0.302130886966,NA
"Basic actions and technology","hr","fr",134956.428571,9,0.374118365779,0.237899820053,NA
"Basic actions and technology","hr","he",135641.675676,8.2972972973,0.43395574049,0.234905309448,NA
"Basic actions and technology","hr","it",136345.5,8.83333333333,0.395377437091,0.34260238395,NA
"Basic actions and technology","hr","ja",137007.833333,5.30555555556,0.335138055595,0.294897931631,NA
"Basic actions and technology","hr","ka",137622.653846,7.80769230769,0.377089595443,0.15851021929,NA
"Basic actions and technology","hr","kk",138330.30303,7.09090909091,0.367644061875,0.350898013678,NA
"Basic actions and technology","hr","la",139041.35,7.375,0.325093170819,0.246953835456,NA
"Basic actions and technology","hr","lt",139772.421053,9.10526315789,0.386136086522,0.331669110601,NA
"Basic actions and technology","hr","nl",140524.609756,7.92682926829,0.388351525969,0.138694206379,NA
"Basic actions and technology","hr","no",141299.682927,8.58536585366,0.373827924554,0.215703927649,NA
"Basic actions and technology","hr","pl",142019.861111,12.4444444444,0.308368802552,0.289210785357,NA
"Basic actions and technology","hr","pt",142779.418605,9.41860465116,0.426140932298,0.303619290041,NA
"Basic actions and technology","hr","ro",143524.973684,9.60526315789,0.403098902303,0.293905514983,NA
"Basic actions and technology","hr","ru",144283.972973,13.6486486486,0.29042828986,0.37786963317,NA
"Basic actions and technology","hr","sk",144995.263158,11.1578947368,0.369538259837,0.321781535379,NA
"Basic actions and technology","hu","be",145731.885714,8.97142857143,0.350258279698,0.260786575557,0.318333333333333
"Basic actions and technology","hu","bg",146385.296296,10.037037037,0.238975212011,0.393976008068,0.212916666666667
"Basic actions and technology","hu","ca",147170.444444,7.73333333333,0.29675393392,0.419204304263,NA
"Basic actions and technology","hu","cs",147909.657143,9.17142857143,0.329601359319,0.347524205396,0.502083333333334
"Basic actions and technology","hu","da",148708.490196,8.96078431373,0.37940618894,0.243081532715,NA
"Basic actions and technology","hu","de",149523.470588,9.6862745098,0.361799884139,0.265558960231,NA
"Basic actions and technology","hu","en",150375.425926,7.51851851852,0.407150030849,0.254868794715,0.51375
"Basic actions and technology","hu","es",151201.42,8.82,0.273662606983,0.323160335103,0.350833333333333
"Basic actions and technology","hu","eu",151952.35,8,0.405960398139,0.236140576108,NA
"Basic actions and technology","hu","fr",152723.604167,7.91666666667,0.337453383255,0.319310822759,0.430833333333333
"Basic actions and technology","hu","he",153447.846154,8.23076923077,0.344333209719,0.229180584722,0.520833333333333
"Basic actions and technology","hu","hi",154163,7.44736842105,0.359656894811,0.290181547487,NA
"Basic actions and technology","hu","hr",154909.487179,8.23076923077,0.36873793745,0.248557011578,NA
"Basic actions and technology","hu","hy",155662.395833,7.70833333333,0.360282278089,0.131431921855,0.435833333333333
"Basic actions and technology","hu","it",156379.977273,8.36363636364,0.285591710682,0.338362569538,NA
"Basic actions and technology","hu","ja",157094.380952,5.66666666667,0.403950001797,0.231693543646,0.481666666666667
"Basic actions and technology","hu","ka",157776.939394,9.48484848485,0.289939474693,0.328833335738,NA
"Basic actions and technology","hu","kk",158501.282051,6.79487179487,0.334623662578,0.436223698952,0.503333333333333
"Basic actions and technology","hu","la",159273.880952,5.54761904762,0.358979475132,0.210449110929,0.51375
"Basic actions and technology","hu","lt",160038.041667,8.41666666667,0.313066716474,0.325418413912,0.346666666666666
"Basic actions and technology","hu","nl",160860.607843,7.62745098039,0.300809726818,0.294489633229,0.509583333333333
"Basic actions and technology","hu","no",161660.804348,8.5652173913,0.289405659008,0.248576180468,NA
"Basic actions and technology","hu","pl",162417.615385,9.33333333333,0.306919910158,0.271076608484,NA
"Basic actions and technology","hu","pt",163192.836735,8.38775510204,0.374649738197,0.201142812247,NA
"Basic actions and technology","hu","ro",163986.413043,8.30434782609,0.306203905249,0.413019086286,NA
"Basic actions and technology","hu","ru",164770.809524,10.7619047619,0.294346675348,0.292899692275,0.5325
"Basic actions and technology","hu","sk",165509.333333,8.25,0.29139119445,0.131676266607,NA
"Basic actions and technology","hy","be",166245.513514,10.2702702703,0.32938798116,0.308440336424,0.429166666666667
"Basic actions and technology","hy","bg",166858.37037,9.11111111111,0.334627861491,0.385474235478,0.389166666666667
"Basic actions and technology","hy","ca",167599.304348,8.52173913043,0.341408846074,0.218821111372,NA
"Basic actions and technology","hy","cs",168277.846154,9.23076923077,0.343290901996,0.286562515152,0.430833333333333
"Basic actions and technology","hy","da",169038.137255,8.23529411765,0.40292517643,0.224037084757,NA
"Basic actions and technology","hy","de",169793.081633,8,0.428467199997,0.273513829469,NA
"Basic actions and technology","hy","en",170567.596154,7.84615384615,0.375687191756,0.075348451667,0.547083333333334
"Basic actions and technology","hy","es",171324.555556,9.64814814815,0.432677733714,0.296342005493,0.4725
"Basic actions and technology","hy","eu",172048.6,7.24444444444,0.303549862497,0.263519895615,NA
"Basic actions and technology","hy","fr",172775.9375,8.47916666667,0.425249381198,0.19894821515,0.5275
"Basic actions and technology","hy","he",173445.820513,7.33333333333,0.392326790501,0.326111684024,0.58875
"Basic actions and technology","hy","hr",174126.666667,9.33333333333,0.393488894241,0.164005665323,NA
"Basic actions and technology","hy","it",174847.704545,9.36363636364,0.396560487323,0.280851550457,NA
"Basic actions and technology","hy","ja",175497.02439,5.39024390244,0.400176318682,0.177042228223,0.60125
"Basic actions and technology","hy","ka",176111.645161,9.12903225806,0.351492067035,0.450008495728,NA
"Basic actions and technology","hy","kk",176822.785714,6.69047619048,0.3834661876,0.300655111521,0.472916666666667
"Basic actions and technology","hy","la",177513.97619,6.90476190476,0.368832710535,0.232948979616,0.584583333333333
"Basic actions and technology","hy","lt",178246.791667,9.77083333333,0.291800065199,0.263238699999,0.432083333333333
"Basic actions and technology","hy","nl",178999.509804,7.50980392157,0.446683407455,0.236316554559,0.677916666666667
"Basic actions and technology","hy","no",179748.244444,8.24444444444,0.348288998233,0.226215511161,NA
"Basic actions and technology","hy","pl",180444.952381,10.3333333333,0.387058551817,0.238061809486,NA
"Basic actions and technology","hy","pt",181210.77551,9.20408163265,0.356412442139,0.343022346539,NA
"Basic actions and technology","hy","ro",181937.145833,7.97916666667,0.375247863385,0.296003875648,NA
"Basic actions and technology","hy","ru",182667.108696,10.9347826087,0.323548703539,0.314466997496,0.558333333333333
"Basic actions and technology","hy","sk",183356.435897,8.87179487179,0.273178023877,0.30562641387,NA
"Basic actions and technology","it","be",184052.212121,8.84848484848,0.31771220017,0.489481130238,NA
"Basic actions and technology","it","es",184847.036364,13.7454545455,0.197953623032,0.539616035077,NA
"Basic actions and technology","it","eu",185597.078947,7.68421052632,0.297036500331,0.399576138893,NA
"Basic actions and technology","it","he",186233.657895,7.81578947368,0.346287017239,0.190019946998,NA
"Basic actions and technology","it","ja",186975.682927,5.92682926829,0.332250636985,0.253909378012,NA
"Basic actions and technology","it","ka",187602.5,8.19230769231,0.248446841324,0.529136793809,NA
"Basic actions and technology","it","kk",188323.794872,7.71794871795,0.313847771223,0.366794858051,NA
"Basic actions and technology","it","ro",189081.122449,9.77551020408,0.308559905702,0.329286072902,NA
"Basic actions and technology","ja","be",189727.689655,5.03448275862,0.430777375703,0.159558261959,0.655833333333334
"Basic actions and technology","ja","es",190441.8125,6.45833333333,0.335678484633,0.224449234316,0.462083333333333
"Basic actions and technology","ja","eu",191133.025641,4.79487179487,0.364718666965,0.229116195585,NA
"Basic actions and technology","ja","he",191732.179487,5.28205128205,0.411155481637,0.213799366892,0.545416666666667
"Basic actions and technology","ja","ka",192370.296296,5.59259259259,0.406723438044,0.181379696454,NA
"Basic actions and technology","ka","be",193014.384615,10.5769230769,0.244053052883,0.387907964436,NA
"Basic actions and technology","ka","es",193722.914286,8.34285714286,0.341933123611,0.237348082264,NA
"Basic actions and technology","ka","eu",194406.3,7.36666666667,0.269032307263,0.0951717712588,NA
"Basic actions and technology","ka","he",195042.357143,8.67857142857,0.400267351313,0.222661284,NA
"Basic actions and technology","kk","be",195749.6,7.46666666667,0.310442414841,0.441241529749,0.647916666666667
"Basic actions and technology","kk","es",196529.72,8.14,0.356942264266,0.294879175918,0.625
"Basic actions and technology","kk","eu",197264.975,6.1,0.3238496903,0.190212826283,NA
"Basic actions and technology","kk","he",197938.820513,6.76923076923,0.272277000814,0.469554647975,0.583333333333334
"Basic actions and technology","kk","ja",198610.459459,5.32432432432,0.350134355187,0.260930225225,0.64125
"Basic actions and technology","kk","ka",199232.821429,6.42857142857,0.25494154449,0.370851719848,NA
"Basic actions and technology","la","be",199955.870968,7.32258064516,0.390590336374,0.260737716921,0.538333333333333
"Basic actions and technology","la","ca",200657.55814,6.41860465116,0.361119663995,0.3160658667,NA
"Basic actions and technology","la","es",201392.212766,7.10638297872,0.369775678037,0.320150308131,0.484583333333333
"Basic actions and technology","la","eu",202102.317073,5.39024390244,0.411872273634,0.242382896059,NA
"Basic actions and technology","la","fr",202817.488372,7.02325581395,0.400117114179,0.312994659819,0.56625
"Basic actions and technology","la","he",203485.1,5.25,0.365075254225,0.10928504602,0.359166666666667
"Basic actions and technology","la","it",204167.075,7.1,0.373082970014,0.370663299055,NA
"Basic actions and technology","la","ja",204797.967742,4.41935483871,0.381463377896,0.272071317683,0.64
"Basic actions and technology","la","ka",205399.8,6.66666666667,0.27256925326,0.381780149531,NA
"Basic actions and technology","la","kk",206113.947368,4.76315789474,0.427980361245,0.172302731623,0.591666666666667
"Basic actions and technology","la","pt",206839.125,6.70833333333,0.316991558096,0.175371573576,NA
"Basic actions and technology","la","ro",207583.869565,6.36956521739,0.353970107803,0.138882008008,NA
"Basic actions and technology","lt","be",208287.243243,9.37837837838,0.350734292264,0.384677360637,0.195833333333333
"Basic actions and technology","lt","ca",209055.76,9.08,0.258066588673,0.377073375284,NA
"Basic actions and technology","lt","da",209837.185185,9.01851851852,0.333066263171,0.349647131667,NA
"Basic actions and technology","lt","de",210661.407407,9.27777777778,0.383665985748,0.256887719727,NA
"Basic actions and technology","lt","en",211486.056604,7.56603773585,0.330948349801,0.198599188945,0.422083333333333
"Basic actions and technology","lt","es",212310.690909,9.74545454545,0.293481293819,0.409743702823,0.32375
"Basic actions and technology","lt","eu",213097.413043,7.41304347826,0.314750342031,0.350562750934,NA
"Basic actions and technology","lt","fr",213849.867925,8.52830188679,0.344740608167,0.327358161128,0.3275
"Basic actions and technology","lt","he",214573.395349,7.62790697674,0.278720452301,0.0906307222558,0.672083333333333
"Basic actions and technology","lt","it",215325.541667,8.85416666667,0.381304186958,0.373652263031,NA
"Basic actions and technology","lt","ja",215988.605263,5.07894736842,0.327473756397,0.112557860529,0.688333333333334
"Basic actions and technology","lt","ka",216681.290323,9.54838709677,0.375593082046,0.281877117716,NA
"Basic actions and technology","lt","kk",217431.380952,7.7380952381,0.331052734289,0.298654702651,0.60875
